Gene ID	Gene Name	Reference	Strand	Start	End	Coverage	FPKM	TPM
1700003G18Rik	1700003G18Rik	chr7	-	116081762	116093149	0.000000	0.000000	0.000000
1110004F10Rik	1110004F10Rik	chr7	+	116093380	116105210	709.402100	60.389469	155.100250
Rps13	Rps13	chr7	-	116331507	116334190	1748.506836	71.667068	184.064880
Snord14a	Snord14a	chr7	-	116333171	116333257	14.057471	0.576182	1.479826
LOC102637815	LOC102637815	chr7	+	116334236	116348181	0.000000	0.000000	0.000000
Pik3c2a	Pik3c2a	chr7	-	116337265	116443599	138.232330	5.809723	14.921302
Gm40453	Gm40453	chr7	+	116434781	116436926	0.670082	0.027465	0.070539
Nucb2	Nucb2	chr7	+	116504353	116540588	197.085175	17.349413	44.559067
Xylt1	Xylt1	chr7	+	117380979	117667630	2.484039	0.101815	0.261494
4930583K01Rik	4930583K01Rik	chr7	+	118243907	118245551	1.201586	0.049250	0.126491
Syt17	Syt17	chr7	-	118380713	118448913	12.817883	0.668013	1.715680
Smg1	Smg1	chr7	-	118131308	118243657	31.659538	1.302422	3.345052
Gm40454	Gm40454	chr7	-	118180961	118182367	3.828476	0.156920	0.403023
Coq7	Coq7	chr7	-	118509659	118533356	126.345963	11.513072	29.569397
Itpripl2	Itpripl2	chr7	-	118485111	118491975	123.604370	5.066245	13.011802
B230311B06Rik	B230311B06Rik	chr7	+	118591849	118596838	3.416432	1.140071	2.928081
Tmc5	Tmc5	chr7	+	118597296	118675086	0.589595	0.051254	0.131638
Tmc7	Tmc7	chr7	-	118535841	118584790	100.520828	4.308597	11.065911
Rps15a	Rps15a	chr7	-	118104374	118116147	221.872086	9.094001	23.356419
Arl6ip1	Arl6ip1	chr7	-	118118890	118129625	7685.560059	315.012543	809.057007
Gde1	Gde1	chr7	-	118688558	118705738	1548.360962	63.463577	162.995575
Thumpd1	Thumpd1	chr7	-	119715093	119723614	388.550201	17.099916	43.918270
Gm39080	Gm39080	chr7	+	119730804	119739429	5.450406	0.230589	0.592230
Gm5601	Gm5601	chr7	+	119739894	119742244	7.136517	0.292509	0.751259
Crym	Crym	chr7	-	120186384	120201988	6.909235	0.283193	0.727333
Abca14	Abca14	chr7	+	120203888	120325354	0.430183	0.027054	0.069484
Gm32916	Gm32916	chr7	+	120590765	120629699	0.000000	0.000000	0.000000
E130201H02Rik	E130201H02Rik	chr7	+	120597625	120598475	0.291422	0.011945	0.030678
Tmem159	Tmem159	chr7	+	120102426	120120987	301.215424	27.188044	69.827934
Acsm3	Acsm3	chr7	+	119760883	119784896	0.003711	0.000198	0.000509
Eri2	Eri2	chr7	-	119783826	119794058	75.031311	3.421189	8.786753
2610020H08Rik	2610020H08Rik	chr7	+	119794022	119882700	3.114549	0.858177	2.204083
Dcun1d3	Dcun1d3	chr7	-	119853158	119896169	3.921129	0.892344	2.291837
Lyrm1	Lyrm1	chr7	+	119895796	119916756	17.621563	2.112035	5.424408
Dnah3	Dnah3	chr7	-	119922671	120095676	0.805233	0.033005	0.084767
Gm40455	Gm40455	chr7	+	119966343	119994747	0.336680	0.013800	0.035442
Ccp110	Ccp110	chr7	+	118712515	118737024	71.856560	3.024783	7.768649
9030624J02Rik	9030624J02Rik	chr7	+	118740197	118841491	1227.799072	51.341003	131.860779
Knop1	Knop1	chr7	-	118842217	118855998	124.116318	5.406825	13.886525
Iqck	Iqck	chr7	+	118855753	118972652	7.764485	1.102973	2.832802
Gprc5b	Gprc5b	chr7	-	118972040	118995211	255.136017	10.486753	26.933470
Gm39076	Gm39076	chr7	+	118985040	118988595	0.000000	0.000000	0.000000
Uqcrc2	Uqcrc2	chr7	+	120635189	120659523	1030.844849	42.251842	108.516785
Pdzd9	Pdzd9	chr7	-	120658903	120677562	2.173701	0.089095	0.228825
BC030336	BC030336	chr7	+	120677620	120734854	14.982447	0.685264	1.759985
Vwa3a	Vwa3a	chr7	+	120735694	120805546	8.995137	0.649087	1.667072
Polr3e	Polr3e	chr7	+	120917738	120947432	122.746521	7.141420	18.341543
Gm36449	Gm36449	chr7	-	120841127	120842637	9.374134	0.384223	0.986813
Eef2k	Eef2k	chr7	+	120842829	120907219	113.187981	15.963410	40.999344
Gm15774	Gm15774	chr7	-	120871391	120880298	1.826016	0.074844	0.192224
Hs3st2	Hs3st2	chr7	+	121391610	121501768	1.158680	0.200362	0.514597
Gm39081	Gm39081	chr7	-	121479952	121540236	0.000000	0.000000	0.000000
Usp31	Usp31	chr7	-	121642021	121707861	8.044698	0.349391	0.897353
Scnn1b	Scnn1b	chr7	+	121865038	121918728	4.985599	0.215814	0.554283
Cdr2	Cdr2	chr7	-	120957036	120982312	24.864706	1.029235	2.643417
4933427G17Rik	4933427G17Rik	chr7	+	120982441	121014787	0.478496	0.244149	0.627056
Gm9234	Gm9234	chr7	-	121014929	121015677	30.686249	1.257755	3.230334
Mettl9	Mettl9	chr7	+	121032791	121076835	91.647484	31.470837	80.827576
Igsf6	Igsf6	chr7	-	121064067	121074802	625.489563	32.138645	82.542732
Otoa	Otoa	chr7	+	121083438	121163093	0.000000	0.000000	0.000000
Cog7	Cog7	chr7	-	121922836	121981706	315.941406	13.163937	33.809368
Gga2	Gga2	chr7	-	121986722	122021198	135.039261	5.534933	14.215550
Ears2	Ears2	chr7	-	122034162	122067086	17.256804	0.844838	2.169826
Ubfd1	Ubfd1	chr7	+	122067183	122082199	188.144852	8.232902	21.144829
Ndufab1	Ndufab1	chr7	-	122088044	122101876	714.279236	67.399231	173.103638
Plk1	Plk1	chr7	+	122159435	122169884	21.494579	0.881011	2.262729
Chp2	Chp2	chr7	+	122208621	122222539	5.751880	0.267767	0.687714
Palb2	Palb2	chr7	-	122107262	122132980	19.225641	0.898598	2.307899
Dctn5	Dctn5	chr7	+	122133041	122149044	1071.700439	43.926414	112.817635
Gm39082	Gm39082	chr7	+	122924515	122935787	0.265734	0.010892	0.027974
Gm39083	Gm39083	chr7	+	122935836	122940358	2.327731	0.095408	0.245040
Cacng3	Cacng3	chr7	+	122671744	122769393	1.935738	0.079341	0.203775
Prkcb	Prkcb	chr7	+	122289125	122634402	189.419510	8.979383	23.062042
4930413G21Rik	4930413G21Rik	chr7	-	122969058	122970459	17.869473	0.732426	1.881115
Rbbp6	Rbbp6	chr7	+	122970564	123002572	46.698586	2.757568	7.082353
Slc5a11	Slc5a11	chr7	+	123214754	123274390	2.440398	0.149038	0.382778
Tnrc6a	Tnrc6a	chr7	+	123031101	123195296	20.362795	2.889221	7.420482
Gm39084	Gm39084	chr7	-	123075587	123100717	0.000000	0.000000	0.000000
Lcmt1	Lcmt1	chr7	+	123377982	123430358	27.411133	3.509244	9.012906
Zkscan2	Zkscan2	chr7	-	123477747	123503134	2.886660	0.213552	0.548473
Hs3st4	Hs3st4	chr7	+	123983181	124398989	0.022804	0.019771	0.050779
Arhgap17	Arhgap17	chr7	-	123279149	123370034	391.419434	17.480970	44.896950
Kdm8	Kdm8	chr7	+	125444445	125463651	26.989504	1.450672	3.725808
Nsmce1	Nsmce1	chr7	-	125467640	125491575	138.358002	24.244160	62.267063
Il4ra	Il4ra	chr7	+	125552282	125579474	855.476379	37.312855	95.831825
Il21r	Il21r	chr7	+	125603251	125633570	799.851624	35.982304	92.414536
Gsg1l	Gsg1l	chr7	-	125878412	126082774	0.000000	0.000000	0.000000
Gm30928	Gm30928	chr7	-	126337036	126356055	0.342038	0.014037	0.036053
Sbk1	Sbk1	chr7	+	126248402	126295016	0.867127	0.185485	0.476388
Xpo6	Xpo6	chr7	-	126101715	126200519	84.440529	4.754400	12.210881
Gtf3c1	Gtf3c1	chr7	-	125640954	125707688	141.559326	5.802175	14.901916
D430042O09Rik	D430042O09Rik	chr7	+	125707857	125874797	19.139288	2.154175	5.532638
Nfatc2ip	Nfatc2ip	chr7	-	126382853	126397255	42.061172	1.951352	5.011722
Spns1	Spns1	chr7	-	126370060	126377934	283.609985	15.349930	39.423725
Rabep2	Rabep2	chr7	+	126428425	126445907	170.123245	8.234931	21.150043
Atp2a1	Atp2a1	chr7	-	126445860	126463103	2.700377	0.111705	0.286895
LOC108167460	LOC108167460	chr7	-	126484340	126486514	0.000000	0.000000	0.000000
Sh2b1	Sh2b1	chr7	-	126466993	126475265	254.217911	15.593336	40.048874
Tufm	Tufm	chr7	+	126487354	126490731	263.925201	11.388620	29.249769
Atxn2l	Atxn2l	chr7	-	126491708	126503644	289.612122	14.093085	36.195728
LOC105243053	LOC105243053	chr7	+	126502347	126532013	0.090583	0.357157	0.917299
Eif3c	Eif3c	chr7	-	126546911	126566366	1110.030151	45.497456	116.852608
Gm39087	Gm39087	chr7	+	126621769	126635179	0.000000	0.000000	0.000000
Nupr1	Nupr1	chr7	-	126623246	126625470	536.041504	21.971046	56.428955
Cln3	Cln3	chr7	-	126571400	126585817	301.430542	22.406467	57.547260
Mir7059	Mir7059	chr7	-	126579474	126579532	3.305085	0.135467	0.347925
Apobr	Apobr	chr7	+	126584912	126589112	109.337379	4.961617	12.743084
Il27	Il27	chr7	-	126589009	126595021	35.205555	1.633428	4.195186
Sgf29	Sgf29	chr7	+	126649298	126672779	318.436035	13.886651	35.665539
Sult1a1	Sult1a1	chr7	-	126672865	126690426	135.194763	9.449266	24.268858
Slx1b	Slx1b	chr7	-	126688927	126695783	70.640968	2.898439	7.444155
Bola2	Bola2	chr7	+	126696000	126696693	732.741821	30.033318	77.135551
Coro1a	Coro1a	chr7	-	126699774	126704816	3429.298828	179.246521	460.364716
Mapk3	Mapk3	chr7	+	126759626	126765816	930.422119	38.135757	97.945312
Gdpd3	Gdpd3	chr7	+	126766414	126775645	18.771536	0.769400	1.976075
Ypel3	Ypel3	chr7	+	126776975	126780514	2607.689941	143.355194	368.183807
Tbx6	Tbx6	chr7	+	126781483	126785548	4.871137	0.199656	0.512783
Ppp4c	Ppp4c	chr7	-	126785866	126792471	1757.241943	75.760101	194.577133
Aldoa	Aldoa	chr7	-	126795234	126809510	3583.184326	307.898987	790.787048
Fam57b	Fam57b	chr7	+	126814041	126830219	5.280807	0.357446	0.918039
Doc2a	Doc2a	chr7	+	126846986	126852705	0.000000	0.000000	0.000000
Ino80e	Ino80e	chr7	-	126851584	126862371	303.223633	16.574789	42.569572
Hirip3	Hirip3	chr7	+	126861972	126865129	40.415134	1.690459	4.341660
Taok2	Taok2	chr7	-	126865676	126886296	107.056213	7.212125	18.523136
Tmem219	Tmem219	chr7	-	126886219	126928683	537.281494	33.629986	86.372993
Kctd13	Kctd13	chr7	+	126928844	126947897	274.958374	17.655775	45.345909
Asphd1	Asphd1	chr7	-	126945981	126950322	0.193656	0.007937	0.020386
Sez6l2	Sez6l2	chr7	+	126950436	126970610	133.286270	5.648530	14.507305
D830044I16Rik	D830044I16Rik	chr7	-	126972620	126976167	11.070763	0.453764	1.165416
Cdipt	Cdipt	chr7	+	126975914	126980501	1106.750854	46.045635	118.260506
Kif22	Kif22	chr7	-	127027729	127042466	24.278385	1.047538	2.690425
Maz	Maz	chr7	-	127021450	127026553	89.435814	4.111893	10.560708
Mvp	Mvp	chr7	-	126986860	127014594	558.454529	23.313284	59.876270
Pagr1a	Pagr1a	chr7	-	127015051	127017352	407.000000	16.681946	42.844791
Prrt2	Prrt2	chr7	-	127017535	127021211	14.178113	0.613172	1.574830
Qprt	Qprt	chr7	-	127107770	127122029	69.795319	2.860741	7.347336
Spn	Spn	chr7	-	127123633	127144614	7.825974	0.537098	1.379447
AI467606	AI467606	chr7	+	127090765	127094049	611.527344	26.617264	68.361992
Cd2bp2	Cd2bp2	chr7	-	127191660	127196077	190.922485	8.487015	21.797478
Zfp771	Zfp771	chr7	+	127244480	127254807	226.013397	10.666392	27.394842
Tbc1d10b	Tbc1d10b	chr7	-	127197459	127208468	85.573883	3.507467	9.008341
Mylpf	Mylpf	chr7	+	127208848	127214288	21.644304	2.361106	6.064107
Sept1	Sept1	chr7	-	127214442	127232987	11.582954	0.837190	2.150182
Gm4532	Gm4532	chr7	-	127232418	127233130	2.981767	0.122215	0.313890
Zfp553	Zfp553	chr7	+	127233255	127238042	66.224312	3.659153	9.397922
Dctpp1	Dctpp1	chr7	-	127256959	127260667	629.376953	25.796640	66.254356
Sephs2	Sephs2	chr7	-	127271879	127274059	266.408081	10.919424	28.044712
Itgal	Itgal	chr7	+	127296230	127335137	28.253780	1.202245	3.087765
Zfp768	Zfp768	chr7	-	127342795	127345314	114.514465	4.693672	12.054910
Zfp688	Zfp688	chr7	-	127418963	127423641	35.890900	4.190958	10.763774
Zfp747	Zfp747	chr7	-	127372537	127376050	75.883385	3.110276	7.988225
Zfp764	Zfp764	chr7	-	127379762	127406830	22.181715	1.523257	3.912232
9130019O22Rik	9130019O22Rik	chr7	-	127382260	127387166	55.746357	2.284909	5.868405
E430018J23Rik	E430018J23Rik	chr7	-	127390830	127393662	51.950226	2.188748	5.621432
Zfp689	Zfp689	chr7	-	127442136	127449158	24.116611	0.988482	2.538750
B130055M24Rik	B130055M24Rik	chr7	+	127448648	127461238	8.451167	0.660175	1.695550
Prr14	Prr14	chr7	+	127465025	127476767	212.125015	18.037527	46.326370
Fbrs	Fbrs	chr7	+	127477495	127491806	115.551537	7.287994	18.717993
Mir7060	Mir7060	chr7	+	127489251	127489387	2.350365	0.096336	0.247422
1700008J07Rik	1700008J07Rik	chr7	-	127510438	127512869	6.462155	0.264868	0.680269
Srcap	Srcap	chr7	+	127511983	127561219	17.158844	0.703300	1.806307
Snora30	Snora30	chr7	+	127527897	127528003	0.000000	0.000000	0.000000
Tmem265	Tmem265	chr7	+	127561223	127565271	275.916534	11.309152	29.045666
Zfp629	Zfp629	chr7	-	127607031	127615785	36.995365	2.062172	5.296343
Ctf2	Ctf2	chr7	-	127718960	127725616	0.260000	0.010657	0.027370
Gm39089	Gm39089	chr7	-	127647905	127651409	1.636301	0.067068	0.172253
Bcl7c	Bcl7c	chr7	-	127661454	127708944	13.486895	2.071091	5.319251
Gm39090	Gm39090	chr7	+	127690928	127701645	0.658997	0.035178	0.090349
Mir762	Mir762	chr7	+	127708487	127708562	0.000000	0.000000	0.000000
Ctf1	Ctf1	chr7	+	127712702	127718188	37.282280	2.658992	6.829176
Phkg2	Phkg2	chr7	+	127573345	127583307	254.571472	12.136290	31.170031
LOC108167514	LOC108167514	chr7	-	127576018	127579244	9.460322	0.405230	1.040765
Ccdc189	Ccdc189	chr7	-	127582383	127588607	53.130280	2.512825	6.453771
Rnf40	Rnf40	chr7	+	127588698	127603605	446.057281	18.448725	47.382462
1700120K04Rik	1700120K04Rik	chr7	-	127603903	127604445	10.086556	0.413424	1.061809
Fbxl19	Fbxl19	chr7	+	127743957	127769483	7.989983	0.618095	1.587474
Orai3	Orai3	chr7	+	127769815	127775150	359.563446	34.149086	87.706207
Setd1a	Setd1a	chr7	+	127776104	127800122	31.240583	1.588460	4.079693
Hsd3b7	Hsd3b7	chr7	+	127800601	127803803	266.112518	12.080119	31.025764
Stx1b	Stx1b	chr7	-	127803900	127824531	3.911013	0.211911	0.544259
Stx4a	Stx4a	chr7	+	127840643	127850988	122.042297	15.367836	39.469715
Zfp668	Zfp668	chr7	-	127863038	127876823	44.434361	3.574036	9.179314
Zfp646	Zfp646	chr7	+	127876805	127885996	84.126480	3.608926	9.268924
Prss53	Prss53	chr7	-	127885444	127892961	2.426084	0.122073	0.313524
Vkorc1	Vkorc1	chr7	-	127893063	127895617	2294.701904	94.054291	241.562698
Kat8	Kat8	chr7	+	127912517	127925775	59.193329	6.424632	16.500593
Prss8	Prss8	chr7	-	127925717	127930149	0.258104	0.010784	0.027696
Prss36	Prss36	chr7	-	127932638	127946725	24.023703	1.389443	3.568552
Bckdk	Bckdk	chr7	+	127904073	127909664	724.182739	29.682503	76.234535
Trim72	Trim72	chr7	+	128003424	128011393	0.000000	0.000000	0.000000
Fus	Fus	chr7	+	127966788	127982032	1153.686646	57.825397	148.514847
Pycard	Pycard	chr7	-	127991373	127993867	1202.019653	49.267883	126.536316
Itgad	Itgad	chr7	+	128173933	128205504	0.149940	0.006166	0.015836
Gm39091	Gm39091	chr7	-	128181767	128184096	0.000000	0.000000	0.000000
4931431B13Rik	4931431B13Rik	chr7	-	128192050	128203328	0.000000	0.000000	0.000000
Cox6a2	Cox6a2	chr7	-	128205435	128206366	56.548618	2.317791	5.952859
Tgfb1i1	Tgfb1i1	chr7	+	128246799	128255699	17.745956	1.143596	2.937134
9130023H24Rik	9130023H24Rik	chr7	-	128234451	128238031	220.315552	9.030202	23.192564
Armc5	Armc5	chr7	+	128237357	128245100	356.933563	16.552343	42.511925
Itgam	Itgam	chr7	+	128062640	128118491	3565.010986	146.172104	375.418579
Itgax	Itgax	chr7	+	128129530	128150657	39.293442	1.680573	4.316272
Gm32707	Gm32707	chr7	-	128344309	128347852	1.233874	0.050574	0.129890
Gm39092	Gm39092	chr7	-	128358793	128367010	0.731864	0.210846	0.541524
Slc5a2	Slc5a2	chr7	+	128265697	128272433	0.280123	0.011482	0.029488
BC017158	BC017158	chr7	-	128271379	128298165	272.958893	12.871528	33.058365
Mir3103	Mir3103	chr7	-	128288369	128288435	0.000000	0.000000	0.000000
Gm32765	Gm32765	chr7	+	128429940	128437818	0.264706	0.010850	0.027866
Tial1	Tial1	chr7	-	128439772	128461668	163.334549	9.348125	24.009096
Gm32816	Gm32816	chr7	+	128461794	128475575	2.281909	0.093530	0.240216
Bag3	Bag3	chr7	+	128523583	128546981	337.341034	13.826794	35.511806
Rgs10	Rgs10	chr7	-	128373621	128419201	6797.728516	515.073669	1322.880615
Inpp5f	Inpp5f	chr7	+	128610778	128696437	112.602455	7.089155	18.207308
Mcmbp	Mcmbp	chr7	-	128696441	128740429	498.779419	20.443764	52.506386
Gm33027	Gm33027	chr7	-	129401119	129403300	5.087533	0.213325	0.547889
Plpp4	Plpp4	chr7	+	129257020	129391412	2.161010	0.099770	0.256243
Sec23ip	Sec23ip	chr7	+	128744863	128784836	172.809158	7.155700	18.378218
Gm33122	Gm33122	chr7	-	129644125	129658085	0.092062	0.004076	0.010468
Wdr11	Wdr11	chr7	+	129591713	129635738	189.760345	8.085703	20.766777
Gm33661	Gm33661	chr7	-	130326071	130340759	0.875905	0.035901	0.092206
Gm39097	Gm39097	chr7	+	130334877	130337404	0.000000	0.000000	0.000000
Gm33771	Gm33771	chr7	-	130374768	130382948	0.072325	0.003129	0.008036
Fgfr2	Fgfr2	chr7	-	130162451	130266944	43.919399	3.761930	9.661888
Btbd16	Btbd16	chr7	+	130774069	130825899	0.235877	0.009668	0.024831
Nsmce4a	Nsmce4a	chr7	-	130532523	130547412	88.750633	3.945112	10.132360
Tacc2	Tacc2	chr7	+	130553009	130767705	3.426596	1.165807	2.994180
Gm34365	Gm34365	chr7	-	130601946	130619491	0.000000	0.000000	0.000000
Gm39098	Gm39098	chr7	-	130644562	130645932	1.114391	0.045676	0.117312
Gm34283	Gm34283	chr7	-	130702501	130728516	0.252776	0.012803	0.032882
Ate1	Ate1	chr7	-	130391493	130521274	90.199287	13.100205	33.645687
LOC102636907	LOC102636907	chr7	+	130519656	130529707	0.613133	0.086562	0.222320
Fam24a	Fam24a	chr7	+	131334622	131336716	0.943396	0.038668	0.099311
Htra1	Htra1	chr7	+	130936203	130985658	89.612068	3.672982	9.433441
Plekha1	Plekha1	chr7	+	130860556	130913308	122.182961	21.683540	55.690544
Gm5602	Gm5602	chr7	-	130862448	130866234	0.841924	0.034508	0.088629
Mir7061	Mir7061	chr7	+	130908268	130908335	0.852941	0.034960	0.089789
Gm39099	Gm39099	chr7	+	131461728	131472218	0.441995	0.018116	0.046529
Hmx2	Hmx2	chr7	+	131548773	131558867	0.448623	0.019561	0.050240
2310057M21Rik	2310057M21Rik	chr7	-	131340862	131362845	27.061039	2.748150	7.058165
Pstk	Pstk	chr7	+	131371113	131392768	118.675827	6.317974	16.226658
Ikzf5	Ikzf5	chr7	-	131388649	131410506	212.728561	8.939382	22.959305
Acadsb	Acadsb	chr7	+	131410601	131446211	679.490723	27.850685	71.529823
Gpr26	Gpr26	chr7	+	131966138	131985633	0.686454	0.039712	0.101993
Cpxm2	Cpxm2	chr7	-	132032687	132154763	10.330726	1.000713	2.570163
Bub3	Bub3	chr7	+	131560370	131571895	1332.223389	61.368458	157.614624
Chst15	Chst15	chr7	-	132235779	132323534	37.628983	4.062719	10.434415
Gm19463	Gm19463	chr7	-	132314912	132316306	1.069465	0.043835	0.112582
Gm10584	Gm10584	chr7	+	132315664	132318291	5.142206	0.210767	0.541319
Lhpp	Lhpp	chr7	+	132610614	132706420	101.532074	4.281284	10.995763
Oat	Oat	chr7	-	132557475	132576398	749.728088	30.729544	78.923691
Fam53b	Fam53b	chr7	-	132712084	132813196	328.213959	14.055827	36.100040
Mettl10	Mettl10	chr7	-	132827233	132852725	68.074120	9.504169	24.409868
Fam175b	Fam175b	chr7	+	132859225	132885114	496.909790	20.367132	52.309570
1500002F19Rik	1500002F19Rik	chr7	-	132874614	132897571	0.012462	0.001325	0.003404
LOC108167463	LOC108167463	chr7	+	132896878	132900134	0.000000	0.000000	0.000000
Mmp21	Mmp21	chr7	-	133674270	133680061	0.562433	0.023053	0.059207
Edrf1	Edrf1	chr7	+	133637532	133673017	65.963501	2.780318	7.140781
Zranb1	Zranb1	chr7	+	132931142	132985411	21.438765	2.750707	7.064731
Ctbp2	Ctbp2	chr7	-	132987011	133123749	129.881836	10.013758	25.718662
LOC102639040	LOC102639040	chr7	+	133001443	133005561	0.000000	0.000000	0.000000
Gm35364	Gm35364	chr7	+	133123549	133124611	12.036421	0.493344	1.267071
Adam12	Adam12	chr7	-	133883199	134225097	0.377459	0.015471	0.039735
Gm39103	Gm39103	chr7	+	134020400	134039439	0.000000	0.000000	0.000000
5830403F22Rik	5830403F22Rik	chr7	-	134184895	134194886	0.000000	0.000000	0.000000
D7Ertd443e	D7Ertd443e	chr7	-	134266262	134520134	0.741337	1.028835	2.642390
Gm35970	Gm35970	chr7	+	134410266	134414649	0.000000	0.000000	0.000000
Uros	Uros	chr7	-	133686142	133710522	19.163120	4.217233	10.831258
Bccip	Bccip	chr7	+	133709333	133721145	981.839050	40.243214	103.357956
Dhx32	Dhx32	chr7	-	133720935	133782785	301.334503	15.811746	40.609821
Fank1	Fank1	chr7	+	133776855	133881536	19.602285	0.820424	2.107121
Gm36356	Gm36356	chr7	+	135485832	135492305	0.727793	0.035748	0.091814
Dock1	Dock1	chr7	+	134670605	135173647	209.080170	8.700399	22.345520
Fam196a	Fam196a	chr7	-	134881908	134938430	5.018816	0.240792	0.618435
Gm36431	Gm36431	chr7	+	135816461	135827559	0.000000	0.000000	0.000000
6330420H09Rik	6330420H09Rik	chr7	+	135853682	135855976	1.312895	0.053812	0.138208
Gm36675	Gm36675	chr7	+	136153158	136160317	0.000000	0.000000	0.000000
Mki67	Mki67	chr7	-	135689788	135716409	1.607521	0.066085	0.169727
C030029H02Rik	C030029H02Rik	chr7	+	136268324	136318511	4.380869	0.179561	0.461173
Mgmt	Mgmt	chr7	+	136894468	137128193	0.538401	3.580521	9.195969
Gm39108	Gm39108	chr7	-	137090546	137096416	0.456954	0.018729	0.048103
9430038I01Rik	9430038I01Rik	chr7	-	137375569	137411921	51.293892	4.013342	10.307597
Ebf3	Ebf3	chr7	-	137193671	137322777	118.011772	6.396763	16.429014
Gm10578	Gm10578	chr7	+	137234683	137242609	0.158901	0.006513	0.016727
Ptpre	Ptpre	chr7	+	135537824	135686294	84.320183	35.907772	92.223106
Mir1962	Mir1962	chr7	+	135566162	135566282	0.000000	0.000000	0.000000
5830432E09Rik	5830432E09Rik	chr7	-	135648457	135652314	36.581425	1.499384	3.850918
Tcerg1l	Tcerg1l	chr7	-	138208972	138397730	4.135850	0.169519	0.435380
Gm30751	Gm30751	chr7	-	138486659	138608418	0.892754	0.036592	0.093980
4930543N07Rik	4930543N07Rik	chr7	+	138554242	138566994	0.000000	0.000000	0.000000
Glrx3	Glrx3	chr7	+	137436201	137468594	486.619507	33.319221	85.574844
Gm39110	Gm39110	chr7	+	137469262	137472179	2.506870	0.102751	0.263898
Mapk1ip1	Mapk1ip1	chr7	-	138835818	138846267	107.537743	5.577809	14.325670
Ppp2r2d	Ppp2r2d	chr7	+	138846384	138883057	9.251740	2.040489	5.240655
Dpysl4	Dpysl4	chr7	+	139085981	139101795	2.977734	0.234357	0.601906
Bnip3	Bnip3	chr7	-	138890836	138909506	738.877563	30.284807	77.781456
Jakmip3	Jakmip3	chr7	+	138940730	139083976	2.589270	0.106128	0.272572
Stk32c	Stk32c	chr7	-	139103638	139213307	2.435711	0.107060	0.274965
Lrrc27	Lrrc27	chr7	+	139212864	139242979	5.971611	0.564887	1.450817
Gm32315	Gm32315	chr7	-	139232970	139235003	0.000000	0.000000	0.000000
LOC108167465	LOC108167465	chr7	-	139386469	139388983	0.684693	0.028064	0.072077
Pwwp2b	Pwwp2b	chr7	+	139248482	139267253	123.752655	5.376909	13.809690
Gm33031	Gm33031	chr7	+	139582975	139604901	0.000000	0.000000	0.000000
Cfap46	Cfap46	chr7	-	139600914	139685326	0.000000	0.000000	0.000000
Gm39111	Gm39111	chr7	+	139605890	139635046	0.000000	0.000000	0.000000
Gm32680	Gm32680	chr7	+	139684054	139686742	0.811290	0.033253	0.085404
Adgra1	Adgra1	chr7	+	139834090	139878088	0.408096	0.017022	0.043719
Inpp5a	Inpp5a	chr7	+	139389109	139579652	0.177149	0.144874	0.372084
Gm33697	Gm33697	chr7	-	139543100	139551497	6.873899	0.281745	0.723614
Nkx6-2	Nkx6-2	chr7	-	139579376	139582797	19.441166	0.851803	2.187713
Kndc1	Kndc1	chr7	+	139894696	139941540	23.149529	0.948843	2.436945
LOC102635948	LOC102635948	chr7	+	139949998	139978980	36.251202	1.900401	4.880861
Mir7686	Mir7686	chr7	-	139957566	139957622	1.631579	0.066874	0.171756
Mir202	Mir202	chr7	-	139957689	139957760	2.736111	0.112147	0.288030
6430531B16Rik	6430531B16Rik	chr7	-	139972303	139978755	0.454405	0.022331	0.057353
Adam8	Adam8	chr7	-	139978932	139993121	9.840058	0.526598	1.352479
Mir7062	Mir7062	chr7	-	139986809	139986874	0.000000	0.000000	0.000000
Tubgcp2	Tubgcp2	chr7	-	139995955	140036674	297.197906	14.217067	36.514153
Zfp511	Zfp511	chr7	+	140036391	140040606	93.509911	4.691721	12.049901
Mtg1	Mtg1	chr7	+	140137564	140150786	105.742828	5.731078	14.719314
Sprn	Sprn	chr7	-	140150628	140154659	3.592136	0.147233	0.378143
Syce1	Syce1	chr7	-	140777229	140787854	7.755130	0.317864	0.816381
Zfp941	Zfp941	chr7	-	140807453	140822203	1.281455	0.073216	0.188043
Cyp2e1	Cyp2e1	chr7	+	140763832	140774981	16.263218	0.666590	1.712025
Urah	Urah	chr7	+	140835023	140837968	4.253381	0.273005	0.701168
C330022C24Rik	C330022C24Rik	chr7	-	140837221	140845689	0.000000	0.000000	0.000000
Scgb1c1	Scgb1c1	chr7	+	140845565	140846769	0.000000	0.000000	0.000000
Caly	Caly	chr7	-	140069880	140082569	11.386391	0.715668	1.838073
Prap1	Prap1	chr7	+	140093396	140097203	0.000000	0.000000	0.000000
Fuom	Fuom	chr7	-	140097815	140105396	21.525326	2.010918	5.164706
Echs1	Echs1	chr7	-	140105723	140116423	839.766602	34.420006	88.402023
Paox	Paox	chr7	+	140115794	140134334	120.366470	8.255895	21.203884
Ifitm5	Ifitm5	chr7	-	140948962	140950239	9.651622	0.395597	1.016024
Athl1	Athl1	chr7	+	140941391	140947664	35.653114	1.593125	4.091674
Bet1l	Bet1l	chr7	-	140853384	140856383	261.326019	10.711123	27.509726
Ric8a	Ric8a	chr7	+	140857397	140863731	405.036133	16.601454	42.638054
Sirt3	Sirt3	chr7	-	140863663	140882309	169.951401	9.064885	23.281641
