Gene ID	Gene Name	Reference	Strand	Start	End	Coverage	FPKM	TPM
Pmvk	Pmvk	chr3	+	89454541	89469009	41.183720	9.396640	24.234018
Kcnn3	Kcnn3	chr3	+	89520164	89672494	1.311015	0.057808	0.149088
Pbxip1	Pbxip1	chr3	+	89436675	89450952	579.871033	26.769613	69.039078
Adar	Adar	chr3	+	89715022	89753455	38.950581	7.433879	19.172039
Chrnb2	Chrnb2	chr3	-	89753448	89764632	2.633432	0.116120	0.299474
4632404H12Rik	4632404H12Rik	chr3	-	89767511	89773400	11.220603	0.494766	1.276005
Ube2q1	Ube2q1	chr3	+	89773609	89783997	28.617981	1.261893	3.254433
Atp8b2	Atp8b2	chr3	-	89939481	89963332	0.382041	0.017820	0.045957
She	She	chr3	+	89831370	89858846	44.275021	1.952281	5.034949
Il6ra	Il6ra	chr3	-	89869324	89913196	3157.353271	139.295868	359.245331
LOC108168879	LOC108168879	chr3	+	89872076	89890235	38.391167	2.624007	6.767338
Hax1	Hax1	chr3	-	89995446	89998716	330.018127	17.920128	46.216167
Gm19710	Gm19710	chr3	+	89998760	90001325	4.099187	0.180751	0.466159
Ubap2l	Ubap2l	chr3	-	89999589	90052623	218.930084	30.903074	79.699310
Mir7669	Mir7669	chr3	-	90011153	90011210	7.517241	0.331468	0.854860
4933434E20Rik	4933434E20Rik	chr3	+	90051636	90063341	1268.662476	83.857628	216.269577
1700094D03Rik	1700094D03Rik	chr3	+	90062796	90068347	32.020798	1.411938	3.641401
Tpm3	Tpm3	chr3	+	90072651	90100902	876.467651	229.864243	592.821899
Nup210l	Nup210l	chr3	+	90101569	90212151	0.995656	0.090079	0.232316
Gm34865	Gm34865	chr3	+	90124651	90127116	9.612699	0.423866	1.093155
Rps27	Rps27	chr3	-	90212667	90213648	8284.674805	604.398926	1558.750122
Rab13	Rab13	chr3	+	90213715	90226387	7.241765	0.638463	1.646603
Jtb	Jtb	chr3	+	90231597	90235840	874.882141	38.577404	99.491470
Creb3l4	Creb3l4	chr3	-	90237498	90244451	1.692982	0.094950	0.244876
Slc39a1	Slc39a1	chr3	+	90248192	90253613	400.652832	17.779852	45.854397
Crtc2	Crtc2	chr3	+	90253863	90264125	294.750610	15.861972	40.908169
Slc27a3	Slc27a3	chr3	-	90385233	90390045	6.828961	0.382130	0.985517
Dennd4b	Dennd4b	chr3	+	90264923	90280665	105.388916	6.544134	16.877380
Mir7012	Mir7012	chr3	+	90270149	90270212	7.609375	0.335531	0.865337
Gatad2b	Gatad2b	chr3	+	90293285	90363405	20.577435	3.113244	8.029084
Npr1	Npr1	chr3	-	90450592	90465928	18.103758	0.950858	2.452270
Ints3	Ints3	chr3	-	90391380	90433636	158.804016	7.030065	18.130600
Ilf2	Ilf2	chr3	+	90476201	90488379	372.409180	16.421160	42.350319
Snapin	Snapin	chr3	-	90488026	90491013	1418.034790	62.527397	161.258713
Chtop	Chtop	chr3	-	90498539	90509538	289.483246	19.781910	51.017727
S100a1	S100a1	chr3	-	90511034	90514330	484.689423	21.372089	55.118809
S100a13	S100a13	chr3	+	90514435	90524581	458.701630	21.056734	54.305504
S100a4	S100a4	chr3	+	90603770	90606045	7.850867	0.600090	1.547638
S100a16	S100a16	chr3	+	90537257	90543151	63.626144	11.025730	28.435455
S100a6	S100a6	chr3	+	90612894	90614414	88.467316	3.900913	10.060490
S100a7a	S100a7a	chr3	+	90651829	90658130	0.000000	0.000000	0.000000
S100a8	S100a8	chr3	+	90669071	90670034	623.053589	27.473175	70.853561
S100a9	S100a9	chr3	-	90692630	90695721	156.187042	6.893900	17.779430
Lor	Lor	chr3	-	92080271	92083142	2.727937	0.120287	0.310221
S100a11	S100a11	chr3	+	93520496	93526288	272.771820	12.027710	31.019571
S100a10	S100a10	chr3	+	93555068	93564645	183.321884	8.572917	22.109627
Gm36010	Gm36010	chr3	-	94277974	94309988	0.000000	0.000000	0.000000
Them4	Them4	chr3	+	94310108	94332540	67.307838	3.391440	8.746552
Rorc	Rorc	chr3	+	94372717	94398276	0.080966	0.014924	0.038490
Mrpl9	Mrpl9	chr3	+	94443154	94448708	177.415588	8.813021	22.728859
Riiad1	Riiad1	chr3	-	94464984	94480290	0.319527	0.165214	0.426087
Celf3	Celf3	chr3	+	94478285	94492199	1.239416	0.118212	0.304871
LOC108168881	LOC108168881	chr3	-	94483342	94483987	0.000000	0.000000	0.000000
1700040D17Rik	1700040D17Rik	chr3	-	94409389	94412945	5.944660	0.262126	0.676026
Tdrkh	Tdrkh	chr3	+	94413138	94434854	25.155066	3.419618	8.819227
Oaz3	Oaz3	chr3	-	94433387	94436651	0.000000	0.000000	0.000000
Selenbp2	Selenbp2	chr3	+	94693573	94704406	0.000000	0.000000	0.000000
Tuft1	Tuft1	chr3	-	94612753	94658872	27.967525	1.412882	3.643834
Gm40094	Gm40094	chr3	+	94820847	94822308	0.863226	0.038063	0.098166
Cgn	Cgn	chr3	-	94760069	94787725	0.610707	0.027950	0.072082
Snx27	Snx27	chr3	-	94497542	94582716	143.675903	6.875698	17.732489
Selenbp1	Selenbp1	chr3	+	94933083	94944758	184.609497	8.140244	20.993767
Pogz	Pogz	chr3	+	94823109	94883569	35.587334	5.844586	15.073239
Psmb4	Psmb4	chr3	-	94884324	94886958	824.148560	36.340336	93.722054
Rfx5	Rfx5	chr3	+	94953068	94961561	112.657280	6.831279	17.617929
B230398E01Rik	B230398E01Rik	chr3	-	94960431	94974917	1.726604	0.095053	0.245142
Pi4kb	Pi4kb	chr3	+	94974731	95006937	57.306976	2.634686	6.794878
Zfp687	Zfp687	chr3	-	94994674	95015452	75.081284	6.100695	15.733747
Mir7013	Mir7013	chr3	+	95004168	95004239	2.291753	0.101053	0.260618
LOC108168883	LOC108168883	chr3	+	95016740	95021983	3.112597	0.137248	0.353964
Pip5k1a	Pip5k1a	chr3	-	95058530	95106930	119.012589	5.544892	14.300325
Psmd4	Psmd4	chr3	-	95032688	95042614	1400.397827	63.552322	163.902008
Sema6c	Sema6c	chr3	+	95160420	95174050	2.572034	0.120255	0.310138
Vps72	Vps72	chr3	+	95111042	95123051	246.546631	34.997807	90.259659
Tmod4	Tmod4	chr3	+	95122799	95129208	1.709961	0.076595	0.197538
Scnm1	Scnm1	chr3	-	95129719	95134045	152.202682	15.044915	38.800972
Lysmd1	Lysmd1	chr3	+	95134088	95139525	37.411659	1.649645	4.254448
Mir8099-1	Mir8099-1	chr3	-	95139060	95139186	0.009337	0.000412	0.001062
Tnfaip8l2	Tnfaip8l2	chr3	-	95139521	95142450	2729.553711	128.094315	330.356384
Bnipl	Bnipl	chr3	-	95241293	95251193	0.265101	0.011689	0.030147
Gabpb2	Gabpb2	chr3	-	95181766	95218078	26.483696	1.260015	3.249590
Gm16740	Gm16740	chr3	+	95217457	95226658	5.896146	0.259987	0.670509
Mllt11	Mllt11	chr3	-	95218544	95232197	73.362961	4.561339	11.763735
Cdc42se1	Cdc42se1	chr3	+	95228424	95236424	639.842224	53.848652	138.876160
Gm128	Gm128	chr3	-	95236920	95241109	36.464626	1.607886	4.146752
Ecm1	Ecm1	chr3	-	95734147	95739870	139.010193	7.188318	18.538738
Mir7014	Mir7014	chr3	-	95734911	95734973	0.000000	0.000000	0.000000
Tars2	Tars2	chr3	-	95739974	95754977	186.894012	16.206341	41.796299
Rprd2	Rprd2	chr3	-	95759873	95819790	127.061989	5.971168	15.399695
Gm29948	Gm29948	chr3	+	95819047	95821901	4.457772	0.196563	0.506937
Prpf3	Prpf3	chr3	-	95830615	95856805	50.719467	4.686102	12.085500
Mrps21	Mrps21	chr3	-	95862646	95871551	857.687073	38.611546	99.579529
C920021L13Rik	C920021L13Rik	chr3	+	95871522	95889093	17.388239	0.766724	1.977388
Ciart	Ciart	chr3	-	95878500	95882242	8.432886	0.643469	1.659513
BC028528	BC028528	chr3	-	95883966	95892947	498.721893	48.471588	125.008667
Aph1a	Aph1a	chr3	+	95893921	95898592	363.737061	16.588585	42.782112
Car14	Car14	chr3	-	95897768	95905119	50.468536	2.904411	7.490502
Anp32e	Anp32e	chr3	+	95929245	95947387	870.808289	38.742004	99.915977
Gm9054	Gm9054	chr3	+	95985510	95986967	38.357849	1.691366	4.362049
Plekho1	Plekho1	chr3	-	95988809	95995863	1523.161133	70.167572	180.962784
Vps45	Vps45	chr3	-	95999832	96058455	56.044956	6.743638	17.391903
Gm30044	Gm30044	chr3	-	96098167	96104358	0.852612	0.037595	0.096959
Otud7b	Otud7b	chr3	+	96104510	96161129	47.427837	3.446914	8.889623
Sv2a	Sv2a	chr3	+	96181227	96195183	78.443619	3.458924	8.920597
Bola1	Bola1	chr3	-	96196583	96198483	306.856232	14.153591	36.502239
Hist2h3c2	Hist2h3c2	chr3	-	96238479	96239127	0.027735	0.001223	0.003154
Hist2h2ab	Hist2h2ab	chr3	+	96219916	96220353	0.529680	0.023356	0.060235
Hist2h2ac	Hist2h2ac	chr3	-	96220413	96220880	1.972222	0.086964	0.224281
Hist2h2be	Hist2h2be	chr3	+	96221072	96223738	52.880390	2.331729	6.013551
Hist2h2aa2	Hist2h2aa2	chr3	-	96239779	96240374	5.978188	0.263605	0.679839
Hist2h2aa1	Hist2h2aa1	chr3	+	96245497	96246052	6.149281	0.271149	0.699295
Hist2h3c1	Hist2h3c1	chr3	+	96246685	96247348	0.501506	0.022114	0.057031
Gm20627	Gm20627	chr3	-	96254621	96257750	0.217690	0.009599	0.024756
Hist2h2bb	Hist2h2bb	chr3	+	96269700	96270192	8.647058	0.381287	0.983342
Hist2h4	Hist2h4	chr3	-	96262934	96263317	25.367188	1.118551	2.884753
Hist2h3b	Hist2h3b	chr3	+	96268654	96269155	5.069721	0.223546	0.576528
Mtmr11	Mtmr11	chr3	+	96161946	96171718	17.530952	0.998100	2.574110
Sf3b4	Sf3b4	chr3	+	96172506	96177564	1386.626709	61.142475	157.686996
BC107364	BC107364	chr3	-	96433788	96452306	0.763589	0.033670	0.086835
Gm26232	Gm26232	chr3	+	96449945	96451641	0.000000	0.000000	0.000000
Fcgr1	Fcgr1	chr3	-	96282909	96293969	2023.203979	89.211967	230.078461
Prune	Prune	chr3	-	95253674	95282076	114.659554	5.055845	13.039068
Fam63a	Fam63a	chr3	+	95282503	95296166	134.083618	9.409387	24.266891
Anxa9	Anxa9	chr3	-	95296093	95314891	8.373163	0.497609	1.283338
Cers2	Cers2	chr3	+	95314805	95323599	566.375671	82.025475	211.544434
Setdb1	Setdb1	chr3	-	95323525	95357202	135.593246	6.028152	15.546659
LOC108168884	LOC108168884	chr3	+	95356137	95357514	6.606396	0.291305	0.751278
4930558C23Rik	4930558C23Rik	chr3	-	95386458	95402841	0.000000	0.000000	0.000000
Gm4349	Gm4349	chr3	+	95427349	95431085	2.799821	0.123456	0.318395
Arnt	Arnt	chr3	+	95434368	95497240	261.299011	14.134923	36.454094
Ctsk	Ctsk	chr3	+	95499210	95509387	4.968676	0.403518	1.040677
Gm40096	Gm40096	chr3	-	95523211	95524499	28.493563	1.256407	3.240284
Ctss	Ctss	chr3	+	95526786	95556405	106704.773438	5747.700195	14823.370117
Hormad1	Hormad1	chr3	+	95559640	95587861	0.473926	0.023519	0.060655
Gm40097	Gm40097	chr3	-	95585881	95588830	0.000000	0.000000	0.000000
Golph3l	Golph3l	chr3	+	95588915	95619247	209.037781	9.397304	24.235729
Ensa	Ensa	chr3	+	95624980	95632117	212.803848	16.002649	41.270981
Mcl1	Mcl1	chr3	+	95658410	95663179	248.141632	12.235814	31.556271
Adamtsl4	Adamtsl4	chr3	-	95676201	95688129	17.963852	0.984599	2.539289
Ankrd34a	Ankrd34a	chr3	+	96595476	96600126	4.615263	0.348544	0.898897
Polr3gl	Polr3gl	chr3	-	96577872	96594181	507.284515	22.436747	57.864571
Gm15441	Gm15441	chr3	-	96555768	96566801	11.735867	0.517486	1.334601
Txnip	Txnip	chr3	+	96557957	96561857	2702.275146	119.223236	307.477783
Lix1l	Lix1l	chr3	+	96601133	96625352	7.867278	0.346903	0.894666
6330549D23Rik	6330549D23Rik	chr3	-	96606662	96629819	5.665842	0.249832	0.644319
Rbm8a	Rbm8a	chr3	+	96629928	96633791	338.225525	14.922362	38.484905
Pex11b	Pex11b	chr3	+	96635357	96645381	400.348022	24.522085	63.242680
Itga10	Itga10	chr3	+	96645584	96664519	2.775045	0.122364	0.315578
Pias3	Pias3	chr3	+	96696375	96706070	142.703247	12.305204	31.735231
Nudt17	Nudt17	chr3	-	96705892	96708934	7.104475	0.489822	1.263255
Cd160	Cd160	chr3	-	96798763	96829351	0.000000	0.000000	0.000000
Gja5	Gja5	chr3	+	97032402	97053634	36.940567	1.655771	4.270248
4930573H18Rik	4930573H18Rik	chr3	-	97046656	97092785	0.000000	0.000000	0.000000
Gm31120	Gm31120	chr3	+	97074153	97076020	0.000000	0.000000	0.000000
Pdzk1	Pdzk1	chr3	+	96829384	96870926	0.000000	0.000000	0.000000
4930442L01Rik	4930442L01Rik	chr3	-	96829826	96832070	0.000000	0.000000	0.000000
Gpr89	Gpr89	chr3	-	96868298	96905343	108.461281	7.347032	18.948061
Polr3c	Polr3c	chr3	-	96711518	96727493	149.663651	7.108602	18.333149
Rnf115	Rnf115	chr3	+	96727585	96791155	537.027954	24.012079	61.927364
Acp6	Acp6	chr3	+	97158751	97176576	199.821793	9.777940	25.217396
Bcl9	Bcl9	chr3	-	97203658	97298081	100.266060	4.820857	12.433032
Prkab2	Prkab2	chr3	+	97658212	97673812	16.145685	0.820274	2.115494
Gm40102	Gm40102	chr3	+	97546303	97572590	0.000000	0.000000	0.000000
Chd1l	Chd1l	chr3	-	97560740	97610203	28.416986	4.356466	11.235365
Fmo5	Fmo5	chr3	+	97610185	97655287	67.657715	7.029717	18.129705
Gm31242	Gm31242	chr3	+	97680336	97682061	1.658270	0.073120	0.188578
Pde4dip	Pde4dip	chr3	-	97689828	97888707	135.971436	12.263419	31.627468
Mir7225	Mir7225	chr3	-	97690509	97690562	0.012497	0.000551	0.001421
Gm31305	Gm31305	chr3	+	97730481	97737139	2.135077	0.094145	0.242801
LOC108168886	LOC108168886	chr3	+	97749032	97751074	4.242731	0.187081	0.482483
Sec22b	Sec22b	chr3	+	97901227	97922318	668.869995	29.493422	76.063805
Gm5544	Gm5544	chr3	+	97930173	97967018	7.097643	0.312966	0.807143
Adam30	Adam30	chr3	+	98160634	98164169	0.345871	0.015251	0.039332
Gm40104	Gm40104	chr3	+	98202347	98206760	0.201456	0.008883	0.022910
Notch2	Notch2	chr3	+	98013538	98150367	128.223877	5.653955	14.581601
Gm40103	Gm40103	chr3	-	98022306	98026882	8.865208	0.390906	1.008150
Hmgcs2	Hmgcs2	chr3	+	98280431	98310738	75.168182	3.314496	8.548115
Zfp697	Zfp697	chr3	+	98381339	98431951	5.985402	1.500808	3.870599
Hsd3b5	Hsd3b5	chr3	-	98618636	98645534	0.000000	0.000000	0.000000
Hsd3b3	Hsd3b3	chr3	-	98741476	98765149	0.000000	0.000000	0.000000
Phgdh	Phgdh	chr3	-	98313171	98339969	2046.455322	90.237221	232.722610
Wars2	Wars2	chr3	+	99140618	99221230	37.760849	2.512536	6.479853
Mir6481	Mir6481	chr3	-	99199344	99199453	1.254545	0.055318	0.142667
Gm38468	Gm38468	chr3	+	99236908	99239123	1.603020	0.070684	0.182295
Tbx15	Tbx15	chr3	+	99240349	99354260	0.526494	0.384025	0.990405
LOC108168887	LOC108168887	chr3	-	99240655	99241895	0.000000	0.000000	0.000000
Spag17	Spag17	chr3	+	99885417	100143322	0.519998	0.022929	0.059134
Wdr3	Wdr3	chr3	-	100138180	100162403	226.733002	10.001303	25.793451
Gdap2	Gdap2	chr3	+	100162463	100206989	182.580505	8.927007	23.022831
Gm12474	Gm12474	chr3	+	100489321	100531208	0.862495	0.053836	0.138845
Gm40106	Gm40106	chr3	-	100495359	100541349	0.241747	0.010660	0.027491
Gm32471	Gm32471	chr3	+	100418082	100422416	0.088106	0.003885	0.010019
4930406D18Rik	4930406D18Rik	chr3	+	100426405	100437754	0.253256	0.011167	0.028800
Gm38530	Gm38530	chr3	-	100451809	100459575	1.264706	0.055766	0.143822
Fam46c	Fam46c	chr3	-	100468057	100489192	412.103577	21.582247	55.660809
Trim45	Trim45	chr3	+	100922493	100936925	14.441125	1.218627	3.142851
Ttf2	Ttf2	chr3	-	100938860	100969725	64.622421	2.910177	7.505372
Cd2	Cd2	chr3	-	101275908	101287939	6.151224	0.271235	0.699516
Igsf3	Igsf3	chr3	+	101377114	101463060	3.773013	0.171851	0.443206
Cd101	Cd101	chr3	-	100993529	101029495	94.803894	4.180321	10.781086
Ptgfrn	Ptgfrn	chr3	-	101040230	101110755	8.582150	0.414585	1.069219
Man1a2	Man1a2	chr3	-	100562203	100685473	576.014832	25.399031	65.504326
Mab21l3	Mab21l3	chr3	-	101813076	101836726	0.122880	0.006361	0.016405
Gm33381	Gm33381	chr3	+	101826881	101834987	0.000000	0.000000	0.000000
Slc22a15	Slc22a15	chr3	-	101854443	101924535	0.411779	0.021347	0.055053
Casq2	Casq2	chr3	+	102086420	102146514	55.976173	2.511400	6.476924
A230001M10Rik	A230001M10Rik	chr3	+	102262405	102288771	9.299356	0.410050	1.057521
Ngf	Ngf	chr3	+	102469919	102521013	3.243119	0.164601	0.424509
LOC108168888	LOC108168888	chr3	-	102500863	102506716	0.000000	0.000000	0.000000
Vangl1	Vangl1	chr3	-	102153583	102205017	10.681706	0.974512	2.513274
Gm16160	Gm16160	chr3	+	102201085	102228698	0.428997	0.018916	0.048785
Tshb	Tshb	chr3	-	102775830	102789080	0.082802	0.010647	0.027459
Tspan2os	Tspan2os	chr3	-	102720231	102735417	0.000000	0.000000	0.000000
Tspan2	Tspan2	chr3	+	102734770	102772310	21.315784	4.204258	10.842819
Atp1a1	Atp1a1	chr3	-	101576219	101604707	1094.343872	48.254436	124.448639
Sike1	Sike1	chr3	+	102995740	103003914	244.036819	10.760657	27.751831
Syt6	Syt6	chr3	+	103575242	103645567	1.526266	0.257770	0.664792
Trim33	Trim33	chr3	+	103279293	103358770	20.396626	0.904869	2.333666
Bcas2	Bcas2	chr3	+	103171660	103179163	797.048950	36.609013	94.414978
Csde1	Csde1	chr3	+	103020431	103058186	825.572388	100.570786	259.372955
Nras	Nras	chr3	+	103058285	103067914	812.604553	39.396477	101.603874
Ampd1	Ampd1	chr3	+	103073568	103099720	0.105517	0.007418	0.019131
Dennd2c	Dennd2c	chr3	+	103102656	103169738	40.497799	8.526642	21.990286
Ptpn22	Ptpn22	chr3	+	103856802	103912252	14.602007	1.032121	2.661849
Dclre1b	Dclre1b	chr3	-	103800605	103809387	88.714363	3.917582	10.103479
Gm15471	Gm15471	chr3	+	103803129	103808440	3.904903	0.172184	0.444065
Ap4b1	Ap4b1	chr3	+	103809517	103822025	151.603958	6.888447	17.765368
Gm38412	Gm38412	chr3	+	104409161	104417535	0.195379	0.008615	0.022218
Magi3	Magi3	chr3	-	104013259	104220406	2.942446	0.131287	0.338590
Rsbn1	Rsbn1	chr3	+	103914073	103966638	111.898659	5.452474	14.061979
Phtf1os	Phtf1os	chr3	-	103964536	103968316	8.812215	0.388569	1.002124
Phtf1	Phtf1	chr3	+	103968110	104007490	14.190933	0.712595	1.837790
Lrig2	Lrig2	chr3	-	104453980	104511918	130.803757	5.965471	15.385005
Gm6485	Gm6485	chr3	-	104752373	104753302	26.630108	1.174239	3.028372
Fam19a3	Fam19a3	chr3	-	104767405	104779589	0.671994	0.032840	0.084695
Ppm1j	Ppm1j	chr3	+	104781056	104786018	7.422277	0.529188	1.364780
Slc16a1	Slc16a1	chr3	+	104638664	104658462	198.305191	8.744148	22.551237
Rhoc	Rhoc	chr3	+	104789034	104794459	422.865021	18.950386	48.873211
Mov10	Mov10	chr3	-	104794828	104818595	108.173470	5.124100	13.215101
LOC108168889	LOC108168889	chr3	-	103721788	103732597	25.016819	1.103102	2.844909
Olfml3	Olfml3	chr3	-	103735394	103738001	21923.230469	966.691711	2493.106445
Hipk1	Hipk1	chr3	-	103739815	103791894	80.709373	3.883873	10.016543
LOC102637354	LOC102637354	chr3	+	103770702	103777215	1.527468	0.067353	0.173703
Wnt2b	Wnt2b	chr3	-	104944805	104961709	0.113630	0.005010	0.012922
LOC108168890	LOC108168890	chr3	+	104981598	104986200	0.160969	0.007098	0.018305
Capza1	Capza1	chr3	-	104822785	104864505	1817.213257	81.132240	209.240784
St7l	St7l	chr3	+	104864506	104930064	96.127518	4.643903	11.976666
4930564D02Rik	4930564D02Rik	chr3	+	105066807	105078834	0.044143	0.004663	0.012027
Kcnd3os	Kcnd3os	chr3	-	105448190	105452955	0.000000	0.000000	0.000000
Kcnd3	Kcnd3	chr3	+	105452203	105674002	0.596502	0.034407	0.088736
Fam212b	Fam212b	chr3	+	105704599	105720842	1.263670	0.191413	0.493657
Ddx20	Ddx20	chr3	-	105678270	105688118	149.724045	7.266984	18.741617
Gm5547	Gm5547	chr3	+	105815567	105817359	20.760349	0.915415	2.360864
LOC108168921	LOC108168921	chr3	-	105821779	105825853	4.615819	0.203532	0.524910
Gm40117	Gm40117	chr3	+	104992184	105004005	2.264346	0.099845	0.257501
Cttnbp2nl	Cttnbp2nl	chr3	-	105001915	105053146	2394.544434	109.485214	282.363342
Gm40116	Gm40116	chr3	+	105008062	105017762	15.796899	0.696555	1.796421
Rap1a	Rap1a	chr3	-	105727260	105801381	994.646851	47.059654	121.367271
Tmigd3	Tmigd3	chr3	+	105870858	105924044	175.153748	11.498061	29.653601
Adora3	Adora3	chr3	+	105904421	105908928	1087.856079	47.968361	123.710846
I830077J02Rik	I830077J02Rik	chr3	-	105925799	105932930	835.671082	53.723396	138.553131
Chil3	Chil3	chr3	-	106147554	106167564	38.228069	1.685644	4.347291
Atp5f1	Atp5f1	chr3	-	105942678	105960248	1541.864868	67.987610	175.340652
Wdr77	Wdr77	chr3	+	105959498	105969760	239.186615	10.546790	27.200268
Ovgp1	Ovgp1	chr3	+	105973802	105987423	1.529109	0.067425	0.173890
Pifo	Pifo	chr3	-	105996957	106014646	1.253771	0.065173	0.168082
Chil5	Chil5	chr3	-	106016919	106033129	1.309372	0.217839	0.561809
Lrif1	Lrif1	chr3	+	106684941	106736577	91.228790	5.323736	13.729961
2010016I18Rik	2010016I18Rik	chr3	-	106481986	106485913	1.296486	0.057168	0.147436
Dennd2d	Dennd2d	chr3	+	106482431	106503030	5.517056	0.377723	0.974152
Cept1	Cept1	chr3	-	106502260	106547802	133.439529	33.856815	87.317024
Dram2	Dram2	chr3	+	106547798	106575341	939.137207	43.180702	111.363419
Olfr266	Olfr266	chr3	-	106821607	106822557	0.000000	0.000000	0.000000
Gm35507	Gm35507	chr3	-	106827307	106879361	0.000000	0.000000	0.000000
Kcna3	Kcna3	chr3	+	107036162	107038129	1.350610	0.059554	0.153591
AI504432	AI504432	chr3	+	107039504	107054322	1.870491	0.082478	0.212712
Kcna2	Kcna2	chr3	+	107090852	107115005	0.295524	0.018378	0.047397
Gm27008	Gm27008	chr3	-	106903241	106981614	4.355601	0.545200	1.406075
Lamtor5	Lamtor5	chr3	+	107278858	107284082	869.780518	38.352451	98.911316
Kcnc4	Kcnc4	chr3	-	107438298	107458925	1.302867	0.134347	0.346481
Slc16a4	Slc16a4	chr3	+	107291230	107312115	46.172947	2.389461	6.162441
Rbm15	Rbm15	chr3	-	107305511	107334967	29.632887	1.374938	3.545977
Slc6a17	Slc6a17	chr3	-	107467548	107518018	2.711645	0.126965	0.327443
Alx3	Alx3	chr3	+	107595031	107605875	6.505322	0.286848	0.739784
Cd53	Cd53	chr3	-	106758861	106790149	11736.958008	517.534119	1334.725220
Strip1	Strip1	chr3	-	107612532	107631710	464.740631	20.492460	52.850239
Ahcyl1	Ahcyl1	chr3	-	107663120	107696548	87.568413	4.237172	10.927705
Gm40121	Gm40121	chr3	+	107696658	107812951	0.000000	0.000000	0.000000
Csf1	Csf1	chr3	-	107741048	107760469	249.608414	14.387890	37.106499
Gstm7	Gstm7	chr3	-	107926334	107931871	54.725914	2.792874	7.202847
Gstm6	Gstm6	chr3	-	107938847	107953483	5.491903	0.312436	0.805776
Gstm3	Gstm3	chr3	-	107963696	107969174	0.000000	0.000000	0.000000
Eps8l3	Eps8l3	chr3	+	107873858	107892900	0.000000	0.000000	0.000000
4933431E20Rik	4933431E20Rik	chr3	-	107888850	107896213	17.249540	0.760608	1.961615
Gstm5	Gstm5	chr3	+	107895854	107898685	493.550781	21.762827	56.126526
Gstm2	Gstm2	chr3	-	107981702	107986436	46.674309	2.058076	5.307796
LOC108168891	LOC108168891	chr3	-	108020417	108025943	0.000000	0.000000	0.000000
Gstm4	Gstm4	chr3	-	108030570	108045082	40.099899	4.720309	12.173719
Gm36498	Gm36498	chr3	-	108030832	108036961	0.000000	0.000000	0.000000
Gstm1	Gstm1	chr3	-	108012250	108017973	446.304626	20.950405	54.031281
Ampd2	Ampd2	chr3	-	108074061	108086666	138.452286	8.329459	21.481750
Gm12500	Gm12500	chr3	+	108085590	108088011	0.654861	0.028876	0.074471
Gnat2	Gnat2	chr3	+	108086804	108101432	0.000000	0.000000	0.000000
Gpr61	Gpr61	chr3	-	108148321	108154932	0.582173	0.030841	0.079539
Amigo1	Amigo1	chr3	+	108186289	108192286	10.003939	0.442237	1.140533
Gnai3	Gnai3	chr3	-	108107275	108146152	846.738159	37.336414	96.290947
Cyb561d1	Cyb561d1	chr3	-	108195771	108202226	92.867241	5.194936	13.397787
Atxn7l2	Atxn7l2	chr3	-	108202222	108210527	56.203255	2.655073	6.847457
Sypl2	Sypl2	chr3	-	108210410	108227504	0.405620	0.025680	0.066229
Gm40123	Gm40123	chr3	+	108226808	108239470	0.000000	0.000000	0.000000
Psma5	Psma5	chr3	+	108256926	108279952	1048.831543	46.247597	119.272972
Celsr2	Celsr2	chr3	-	108390848	108415920	2.113936	0.095325	0.245843
Sort1	Sort1	chr3	+	108284053	108361519	192.869186	8.627398	22.250137
Mybphl	Mybphl	chr3	+	108364911	108380057	1.228784	0.054182	0.139737
Gm12522	Gm12522	chr3	-	108379277	108383741	7.079160	0.312151	0.805041
Psrc1	Psrc1	chr3	+	108383804	108388231	5.227863	0.234866	0.605722
1700013F07Rik	1700013F07Rik	chr3	+	108537584	108544697	0.000000	0.000000	0.000000
Scarna2	Scarna2	chr3	-	108554342	108554402	2.081967	0.091803	0.236761
5330417C22Rik	5330417C22Rik	chr3	-	108455694	108536747	0.469007	0.020990	0.054134
Sars	Sars	chr3	-	108424864	108445259	379.759674	17.045500	43.960499
Tmem167b	Tmem167b	chr3	-	108556425	108562466	401.022003	17.682825	45.604168
Taf13	Taf13	chr3	+	108571699	108582068	387.934052	17.105721	44.115803
Wdr47	Wdr47	chr3	+	108591255	108645719	10.326426	2.427065	6.259422
Clcc1	Clcc1	chr3	+	108653878	108678840	411.406342	32.034523	82.617325
Gpsm2	Gpsm2	chr3	-	108678638	108722334	7.664554	0.379084	0.977661
Fndc7	Fndc7	chr3	-	108853678	108890008	4.329659	0.328515	0.847244
Stxbp3	Stxbp3	chr3	-	108793180	108840502	616.693665	27.192739	70.130318
Henmt1	Henmt1	chr3	+	108938543	108960776	0.089175	0.005000	0.012894
Prpf38b	Prpf38b	chr3	-	108902807	108911755	240.138077	16.594704	42.797890
Gm36778	Gm36778	chr3	+	109055708	109065353	2.088042	0.092071	0.237452
Slc25a54	Slc25a54	chr3	+	109080499	109116582	0.000000	0.000000	0.000000
Slc25a24	Slc25a24	chr3	+	109123149	109168409	26.450487	1.166318	3.007946
Vav3	Vav3	chr3	+	109340258	109685694	1.648847	0.074015	0.190885
Ntng1	Ntng1	chr3	-	109780050	110144005	0.000000	0.000000	0.000000
Amy1	Amy1	chr3	-	113555952	113577750	1.832053	0.083063	0.214219
